address,Time step,class,class_pred
18Lc7k6xtJLw5Hmr6dySLqhPkYcuRSRthn,23,0,0
1P76CYKHhQYXYcVJ4Vqjp3TyLLurEvw1s3,23,0,0
14VfwdBQm1fGnR3zVcRfh9cjsFdkSuJyQu,23,0,0
1KaMxBgLk3iEF7KQonmYzf56Vw9dCMELXJ,23,1,0
1PF4osuBFrQjWn9dA1jega4e6LnXrWAxsx,23,0,0
16vGUk6t1zGmav613HM52KJDGFEq8gdtLZ,23,0,0
3BMWcWP3upp23RzdAaLTqNSiy9BCvTEKnz,23,0,0
1PQ4GnTLNoD5fS3b8diBUvaiAtrWoM4iaC,23,0,0
192sixQB7TTLkcHyLhEFmshf67dTiFbzrd,23,0,0
1G8cJJJjPVoX6R7L9wwaDomruy3VrSYMpK,23,0,0
1Pd2jXYCEPGzvXPFdD86hYzbQdwtLd48v9,23,0,0
1F75HiQvw3hmVFzvSyTwq765rgbLbD9kXL,23,0,0
16qVYwoDCcg7XEUMWsPiCPYjUoehRcyLHX,23,0,0
138t83VffG3ptj79yRTcj31MRqAfx6De4x,23,0,0
17bTn4FswkehaX9s4LHMmdyjzAERdHNGMd,23,0,0
1GMWBuvs6ss8SnmJsvQfUWwxhwvFmZhDpz,23,0,0
19A8qzX6FgsNAnV1bgciCSa8aXMaiMDm7X,23,0,0
13zdKpLPfALNipbZz1ZD2TVzDckYUU9PYC,23,0,0
1AHATR6YHAEzmYp4qFMZgeNT4rH6ccHKyx,23,0,0
16NpHBrx5NAwJ1JLTizpccNseb7fBEHzur,23,0,0
1MpnyETYP25iXDcGjSRjppwDEZ5tCy6zok,23,1,0
1daTN5UZjtYHV95xCmqrzPuSmQeCugwqD,23,1,0
1ELQ3WhtcwUoVLzvHvT3dQ3R5arGGU7re4,23,0,0
13L2LRGdm9jwms2xuP72VboURozVTejeQ9,23,0,0
1Fjni6XGNykHxyo1cr35fkW8rjeGnwFs2Z,23,0,0
15fx5V53CcoHoQYrZA6QS6DRTPDzoJ8FfY,23,0,0
3DzhaSdegJXkda5bzceWRjGPNAsd1gaLnh,23,0,0
1MYBPUSHTpkCRyHxvcuTJ5MtewxvaW5x6g,23,0,0
19YJ75xY6nsb75hH4hhsQehnm5c2g1qT7C,23,0,0
1BJcAam1z3TEArX79MH6cB4pWGBDcWojoj,23,0,0
13CCz1jT62ZYQMGZKkYG9vDeQX4U58d851,23,0,0
1NYFELNRDtctZ1W2q65zxjiobm2W7PSuQa,23,0,0
1JiXthrozCdPPfpeWZtVYwgRyLA6Er6A1L,23,0,0
1GkD5ZmVmJyUTfUnmXnxJeUirxQHgXFCCL,23,0,0
18WwP2b8Yd3NozEbgi9tUqZMVpT989KmB4,23,0,0
1PEUcQNJ8ihziReUvF2meZwdhsLgvMBkrW,23,0,0
18fSUy9NwH8entzGK35LT9gPmmbJ9M854H,23,0,0
1BSom9p7ohoAQoq2iQoAHowEh9mtmBaLiQ,23,0,0
13XBcSdH5i7NuHzx2fvbmzZQ9FdHJjdRjx,23,0,0
1CYucS6Pv8BV6gMP5XkkunGXjaMrvLdt6G,23,0,0
12H5nA1VBL7F5jbibvFM8De8etXqMQeRzD,23,0,0
1HQ4PGmWRoo7f9fqxMwXoQ4nYPzmxtbc8z,23,0,0
1CA8jM7r3VBWBdnKWCTyZK7VHJpeuvpny5,23,0,0
1Kp25W9jtuEDDsB9WsbAzCEr3EzLvjo8vQ,23,0,0
1LTdtLmVPgJ28GrxdCLrstKYm4DHpA4coL,23,0,0
12wuU1sUsMbkus4fHKAfDmwB8AHSLoksDe,23,0,0
18L1gDnKXaDRUXGseQ5CtEyhQLYx5aubjh,23,0,0
1AQM1atDt8qCkgUMYie6b4sBCwVTjHwFxR,23,0,0
1KGyRFE34vuLrDDwepciZUgE5MAt6p3XjQ,23,0,0
31snpmErBr4XZ11m4yYKQEDmQnkAkeN7Q1,23,0,0
17MHQsvspnpnQzwtr4YA7YRmyGgiVt7Mnd,23,0,0
3AeJZqiLiicracW7VURjM6ziGShY2eb5g1,23,0,0
31kP5GaaT9hJRUqkxVjuZgFfttnYDMhwma,23,0,0
17h1kzxouHPikAg5BEiK3fnLX1cgoFWj5d,23,0,0
166yPfQKmTMaEs3mzwLFutLPmAFgCMgy2k,23,0,0
32c7YbP5apfm4mEygCn9fYLvhkeVNhifLN,23,0,0
3GYvxX7SpPDZwVxnXxaA2EA2PSs6MfYZ8D,23,0,0
1Kz6zsrudP3kVNw1srKaxYsohKiefWJiFE,23,0,0
3MPzh4ctJpxkjWMjNgbQrCREnFkFjDCAA7,23,0,0
1BWAemiciBm2SHgvg1FHRsioe2ZkvZRhLv,23,1,1
3264bLc7Xp9T6WrQZTbWQZiWrBNSq1HDRK,23,0,0
1JdKdyd3yX6PsUQfWJNExqFGAq1pV1W7NS,23,0,0
1CPCrHP1CVe6rVQWcjrCYwMBpNT3pn24qW,23,0,0
3CFMdniajGMYMYacZcMWPcdveBBnfxKNEy,23,0,0
37CQ5r9eX4iyEtucm1VUoJLTxepmqNjDGh,23,0,0
16zMyxxCmJttVeVcfcNEn8bawhKJ1RBxnv,23,0,0
1DMRTVMbuoEFSfDkaxouEfLBB1AdsnTBWc,23,0,0
16tD6wg3RiYPkX8P3iDev4qJzbZe7zBEQ9,23,0,0
1Yqfg7xYvEmP5mRgHwC2HmXSSQLSXdwK3,23,0,0
16gKgTFsorvPUwEqQZemQrvq8AJFtyFRWZ,23,0,0
1HRLdwpddnhqTYtU3W59RnkfvYc4T7bUJq,23,0,0
1GQmweAj7Lqwzs4eD8u6DjGA8da2kaG93S,23,0,0
1ApSuMUdCcsoxMfWrNnT9AMDmf8TR5UVWv,23,0,0
16e5UpPk23v1EayUcfCX5HBX29xCR6iGkj,23,0,0
1PGPzY7FnUgSEK6HwQq7bCSTpQefNJLjbG,23,1,1
3GKv6q4NWT8YdLhXBiXHucvj7UCaHBsVNH,23,1,1
18Siv7dGinVeEGXg8Gtdsnf2J3AyACoA6A,23,0,0
1HgjqL4LJrpfFWXXAADAEkDDnGhusawfas,23,0,0
1HiCVpDaLAAyc1BJg3ZS9XxqJrkKFg1LfU,23,0,0
14qCd7VGFkb6NM9SeRejUAgNwf8Zzmsr7A,23,0,0
14NUrr3gC4wgbCyXojLFkuYpek7D6EoBsF,23,0,0
1KKtWfkdVHPJzHDicUhzxjsqjKeWNW54iM,23,0,0
1GfzWbCxEtQAP3MQvZsJx42u8pusYYgw29,23,0,0
3NZjiLziBE21H3YPFECcdzs3x5zDYpVrQE,23,0,0
1D8qWdeLQUiWAU9dDjKTJUBR2uVvS5tXYX,23,0,0
1QEbHhne8arqDNLHWB5CRzAoeU1cobLwQZ,23,0,0
1CEtfcmzMzGC2db64xPfoyrHCgmRvTx85U,23,0,0
19xuKwgfphk3mMaN7TEYYYULLou671KxfC,23,0,0
1NvpR1WXYgQdKSViuymJ5YFHcArcYoyvES,23,0,0
15XqpxCVoT9CW22ZEg5V1RJCdmJAYNGgoH,23,0,0
1JW9EFZxkqnPm9KjFwkpnCz8iJ6hdRciT5,23,0,0
3KpJomPSrpFGT9mzsRvGkuFoVULJHfSeut,23,0,0
1DDoaPbD5pv9zBn24kB7LvHJpMjrXidDUo,23,0,0
123bLHhUfW2w76gSnhB2E4FYgfVik9dVFK,23,0,0
16jYL6haphXRn1G29UBJxTRNP1uhgd6HPa,23,0,0
13BiNUXTv8a7aisagBuysc9Fsc2ow9Kpqr,23,0,0
12qB169vi6JvoQu579kegPYkH5o47N1mvL,23,0,0
15LrrHHy4YWQDES5c7DsieNHyEE1LqnH7x,23,0,0
1599pQH5qciDb6Rc4HhWcxrEpDK9dFMySZ,23,0,0
1NrLdSHjcNDmfqB3WWQ9Vx849EUYLFmrwU,23,1,1
14x4TBiKkHaRvRUBg7vx6oT79rTTpQyckk,23,0,0
1HLcDL8SHVN1PdKrJSqDjU8gwqnn3NE4Sn,23,0,0
397RUbx4FmrAgAZgfTvk92bZShDmwihGzZ,23,1,1
1MJ2Ego76swaxRCbi9s5MSdjx8i5PXCMX3,23,0,0
1BMUkeKvVFDMvbetcgUaVYVZSWGKjnL5uS,23,0,0
17u8wvu2zPGjLdwKKFPWYFvdqzVHZLzYsr,23,0,0
3J7TCdDt9Chng3NW8Aa4AAEeASFfdPy76Z,23,0,0
1MwPqinbWTxdnAcW9Bh66pF4t2Mak5pGae,23,0,0
1FoxBitjXcBeZUS4eDzPZ7b124q3N7QJK7,23,0,0
1CdDStDs3z669uBqf4eQfzr8iA5CsymNuN,23,0,0
1EU3b2CEXezH4U7HnJZ74tafQzdSfUfWT7,23,0,0
1DhyGxFF6BypPm5DVzAQ6rCTjDUbnFM812,23,0,0
1JnVXPsa6UnUMYiykYrye2qLzEbRaa8wxP,23,0,0
1G5YKmVxzA5gE1cAN5buPx9bbL7oceaQKq,23,0,0
1AabziX2dDUWn7gG8wZccpk6u6bhP9fSVC,23,0,0
1KZbLUYUx3pVHLcp6tCVASxe7cdRRrctne,23,0,0
14gNLuS8bcdXgXbVqde8wwsuuARzZ4A4As,23,0,0
17R4joN8uUiAMkFVGGTScjmSjRCg88FrT,23,0,0
1PBoQRb5GmvZFoTKN9RfC4uVfh9BagX85m,23,0,0
1JGaWx5vXNPJkxm4puPDMeeKuwcyBo1KRA,23,0,0
12M714NF2WA8wS9rWrN9GBufoBswzJruRn,23,0,0
15vizG3CEqPtU2v8ZT7rsUU3dZp7SqQitV,23,0,0
1NKER7vuT94aEmryckFTNyfyTtuneAYVzL,23,0,0
12e7GVPCXCREP7N1vzrWvJLP4aa3VNuQo7,23,0,0
1Px4BXmF6AZNBBaD9kRJraUwsAQEYW7M1p,23,0,0
37h3bsPuj42Hb1FSKsnag2XLFcfg3ThqeN,23,0,0
3M3yDaeJksCGnH8Xi6GMcGoLbHG85Ra8AW,23,0,0
3GggknnUJZhaiCYq9WikSNv9xgDE8N7aP7,23,0,0
1JcGPnfteaxJgFvrqcPaC2p3HmjhEx1ZjZ,23,0,0
18vFGPA4emjAB2aZJyGV6mT1hfAQZuoBvW,23,0,0
1GveKmBjEZuKrKanBAtHvxqgcL4P4MbUG3,23,0,0
1CuuZ4Zm4yU3x6JPTWDKPmxqAmworGRHZd,23,0,0
15yrbnsAAzUXG2QgAFKmw9Htk3vEYydhqU,23,0,0
1KQiMJcKyMoqJNX4zPDb4oTuh7ToVpmhFW,23,1,1
1BnZQAXkJzNfjRZYK3N7wFnmSqKXk51rS3,23,0,0
1KLtFXkYQT7yMXNZUzMouQomZSrU2KHVNi,23,0,0
1FURhFVbaqfgYyTYCAtWQBxbBDFmbUZuxn,23,1,1
12qxH5JSwScTSX3kbRnJ6Rq8WhFHyfpe4r,23,1,0
14MQywzBQAECAqHtkT4DrX6Yt9mkjTUDeu,23,0,0
3Qd7hXZoZ1iyXZznrbdUwUQBxHMmujdqhJ,23,0,0
1GaBMrE9L2T3CCNZmMCfA9Nn6JMfbJ4GBP,23,0,0
1GLmTLFreq8WGSEmtoCSunHLnXkrN3aCQ1,23,0,0
3NtngxAKohSHUNvF8z51sNWxyk2GuKZrqj,23,0,0
17cyh9tvbFBLd2vSSw8Chpy4xVMciMh4Rd,23,0,0
1Jp2zhBVhqTFuH6n6RESaiqDADjuojHfci,23,0,0
1LwrBUTrtM1kua8g2gr77rifwiyaRwCi8k,23,0,0
1H14AyoKxpcutzmWdL61ZyTEezwFGR4hJ6,23,0,0
1PhEYomGzB2ZRoHoU8dUGF2BqAWZhSLPUi,23,0,0
1PCcxYnARuAXEBwrkidVdrSB4LVVQwSd4r,23,0,0
183FJAuRjfa1foYHxiaZPEiJ1HHZDFsEe5,23,0,0
1CAuUFSpyF29zQsgtv3TgnfFkTLEjxAZYz,23,0,0
1HPpy2dJ5TYudTaMZkW9Eu539iyttNScnd,23,0,0
19EE1jokemXcynHyr7js8xwYUGP4uqE74w,23,0,0
16D52KVaoYEP8QSUqStzsXJTg1XV9r5hYr,23,0,0
1GYrwhz4HQrMYjJ2Ksd8gr7mPSkeXussAd,23,0,0
1EvnfWK6Z6vy55wCd47L5zCWhHFoMpVgpq,23,0,0
14ydQpLvbVzqhEaypwe3tc9he5FLYhrKX3,23,0,0
1QJbpBxNfztwQe7rgyTTFfgLEgRxmjXvCC,23,0,0
1HdH4P37wsmqPz7YY9MmrezTwKfeeqDTrR,23,0,0
15rKwrny8TbuanCtBFBJ8mRYSaXFM5HoAn,23,0,0
1FnL6EsUZ4M1VDMGp8yMk6Nmr4uXpTH63,23,0,0
16Gx3i2eqsQUsKYgTwWGjcFe6h4qYLGw81,23,0,0
17nMh8WNBjQTxe8zvgTXcyDNAGxeaNa6Pd,23,0,0
3DnYppKByFY8CDeFeBF3M4Bp3cFawtKLvF,23,0,0
3M2yVKvnhAYc7F5r6X26C9Av6KJogFJCoQ,23,0,0
14H7knNjXNSJyLE2Ha6xFVtTSH7Tv7Wo2x,23,0,0
1Q8E2JkHxF6Hu26raRmrptWFto2QzHppcc,23,0,0
15zjYXbGoUttfiya9A7E2xb41xj8Ykh985,23,0,0
3Pvq7CN74BfzmXh7a3URdmqfoxwx4T2XfL,23,0,0
18bv1abjDP57Vwg8Sptes3URozPfXpbDrg,23,0,0
32EoGoe8Di9DAqMmJCu4jHU1MKnQvLQaoS,23,0,0
1JtQUaRVJdWBaLp2pPnQ8Bmtg4ehwJtsHv,23,0,0
162fzesrtqLxxtZcjSGY9C7LzzSPEp6VqE,23,0,0
1FSXh9Nqt4AcnvGnJwzPKB9fvX1fEjb3oL,23,0,0
14ftaRdNBfmLeGwzYcLAeK8AhDPwVAp9aj,23,0,0
1gBvXHMTqptMLu3S8GLyfRNWFT4W63c4W,23,0,0
1PZKsR1fYyhAJ8ApmFVVa6zUhpkE7gJw6c,23,0,0
1BSPWnt2zUAHWScG6XboKu2mL2ei8FfTN2,23,0,0
15MKtvoPXCpjVmQZxkXDFoM1ZDFEqYf5h5,23,0,0
1CNqwomDu42BEi6z1dzrZwEWcifUsvoudN,23,0,0
1PHq3VGj6GLwy7UZsyz4iq6SeozzmgMSBM,23,0,0
1QFXDPvAGfUnvd8xb5R6KjGQxTvQGYAdK3,23,0,0
188ohwQnshtRFkbe91UXt2X89qURq7gF3U,23,0,0
1854eWevNidFjaudBfsMTgBQjFNnfS7T3F,23,0,0
1JSb8aF4WYW5WB66qKVKiqZggbmsdCChAv,23,0,0
12dir73vh7YQM4e6wXxiU367mEYYS6v7bU,23,0,0
1DjRtY3ugfUeopr5NEnxeSuVSQPf3BrQCD,23,0,0
17QXqZ7scAm4jVRhnmqN3zZVUukrsrF8Xb,23,0,0
1ZT6U9NcW6V6a6UFB7ne9vtMA1h4sp547,23,0,0
1CXzpRzYFXjxMEi6JVvsHNjpaaW8v99tRq,23,0,0
1BNk8YZCmnJ2x531LwDNgak5AmK7XLGNjW,23,0,0
1DwX2fZmaJQR3Pvzf7xKdVqsSjJmF6CXyG,23,0,0
1H6MpDdPCuUAzzH8QL1K6EZRrtD8WEbFnm,23,0,0
1K8cZt1q7jvYGBFZ3Nvj8owSPb6s5fMS3n,23,0,0
1DeFP9LvDG51SDYcNaomRvwcJ2H5Xbrcuh,23,0,0
1Bm4uRDKZVBkZDavD6sf9S7KTA148ZrvjD,23,0,0
31yJYj9pbPSAw7nYTW6gmDMLakFtgX9GqN,23,0,0
1Pr7hGwe3b7iESLhwvnzFLrGvJUMekGz7s,23,0,0
1FKWpaAFYy8HfFaCF85UyhSQyyaC8imzUd,23,0,0
1JTPjazm7kAeYjScka2JKALbyZbFZCUf5R,23,0,0
12VKZNW8LRnGmXgCKJ2VW5cD26e354p8BZ,23,0,0
146VpTUhEaYX7AmhAtNsqZnZ5muac2gTh5,23,0,0
16us2w3SfuPapD5NVFjcwEEQ2nYhojURgn,23,0,0
14N4DJAzvDzCpte4Vp52HkTwUBrE4y6gL4,23,0,0
1LUNRpvgba9qQiGGfyCMpQsQbJu2KL3cEm,23,0,0
1rSWJ9wm2SvmW7wVGrVaCA12K5CqUdpif,23,0,0
12LYCL9RB2duHzbLQYc1CsKvagzDvddUWq,23,0,0
1LNLKvsam98EwzSkr7ennpG4ANqtPqX2HJ,23,0,0
3J9v5MCuBPm831sLGLuB8vVKFuBR7X5Goo,23,0,0
1A2fntxmqcyXQCLt7vnXgMfbgcTHLKk9Vn,23,0,0
19mkoL5MidyJg4DCaEENmABPjwPHtbc2im,23,0,0
1PxKRivVzh8QCkHYBZeWWrU3qywoNoa53i,23,0,0
13wLg4bHdKbNBWgGqfybS1VL1v3266tBC7,23,0,0
1CqgA9FvgTRA5KhumFsWwyT6yodTDyrQnJ,23,0,1
17MrV7MU5a1iNQWbXRdVnX7X5kXZD1trMW,23,0,0
1Fz1t5WtPeh1GAi5TPkdbM8tJS6vSWPxJ8,23,0,0
15iUo8hvACthtEFUB3jrfukuyzufSySG3B,23,0,0
14cCgFiFd1iEmbqfVJ2CJNxLGz2UNVTH6S,23,0,0
19UrKwRmwgm4MWNEdusebw4AdBKZ3jb9aL,23,0,0
14nxoE8Nka8Zbtyd7k8sPkhYPPFw9kA8Rr,24,0,0
14giZyCQDGHSpSyVygyw7viGTcc9uvVoSp,24,1,1
19yYEwstiwMgHCtSfySypF2qBV4qG5rhcU,24,1,1
1Lsqcv4cg5zUctNi2qwNxMkrv1GeBboSUJ,24,0,0
1MEe2mebed8wopvy8xyjjHcEQHUPVJn2UC,24,0,0
1Po4J4SNyJuGnMGYJfGTXLEvGgAZKiddr7,24,0,0
31wpB9weXg1u3yjLqbk4XHVkwQPKBkHxjZ,24,0,0
39sfuA8pY4UfybgEZi7uvA13jkGzZpsg5K,24,1,1
1N7sMbvoFx5gtqQ3TjnwVguB9bTCQHb3Wq,24,0,0
1Ex5XeoaeUnQzMjCANQokKaeg8M6hEK9UZ,24,0,0
17Um3FGCorjdZmLsswPrrA96ywxb2BdyPU,24,0,0
1K56sJeM6jU7dpHPMw1s9effVfMTHMCJNE,24,0,0
15ummEXJUp9kDff7KN6ebCxApUMjx7NYmc,24,0,0
1PUSLrDbjsCyPGf8WCS4L63TaLk77k4j6R,24,0,0
1JcGVNfM5SQECMpFp6BeZUgSPPWmWArwhd,24,0,0
1FPniAWnmzauYLmv5P1oQUb3FS7uoZw9Bh,24,0,0
13ZoRaYSsmJXmzmghHneDw8RH64yEr2Mc1,24,0,0
1hTTdZjmEBa2qzZbLBbQmNaRgBcAvKnmu,24,0,0
139eEkbPUYYycX1ahKcd3Vs6cp8gVv63Ka,24,0,0
189foJs7QzY9QnUQgySQbfSXPg7LW6xdWQ,24,0,0
1DBie8MmUsdn465Pa7yXZ1J7BogfPLxaeK,24,0,0
1JL6eCEmAHc9gkXuVvV7EzEfVoj92ysBjo,24,0,0
13sRW8cdPYnLqyMAkyZQEX4izDB7uqAxBB,24,0,0
16zW6a3KRrB9SWfS3eMwvhQvMUx7YrPEpR,24,1,0
1DoJZfdNJ6vPTKnGeMaoeasNThpptNP1L1,24,1,1
1DHD26aUXHriGFsrwKbfTjVuPgobF4ekGc,24,0,0
1BtfgXWsKruFX9h5cRftbjYv1cpg2K5Uda,24,0,0
1P6V1cVErDVpE1Sz2GtBc3HBTZV7dvCRju,24,0,0
1EZbbmSpLxhTn3zRTZg5csvqApzGd3kT7i,24,0,0
13cNnzFzjHM9s1k1QB2AMrKTiYy7E5j3m6,24,0,0
1ByuLccbZBs4mM4BAApE5VdQuzt6RN58q3,24,0,0
1Q6nGqm65offoQXE87ngRDyQ64N7nS7AKY,24,0,0
1GUmusq1uYyWS6SBcYcKBqiRZTNCYD1sSh,24,0,0
1Q593Epn26Y7ZWkHDgvpkqE2b3CX4qWNsw,24,0,0
17ujsRrskbk9u6pbkDRtfc7U1fvf4AH3hx,24,0,0
17JweXWEhnw5nA8U3RwZxoHdiRHX7eusQY,24,0,0
1GaGePNEESQGhA5yfnsVNTzbc7PrSLdYLM,24,0,0
1CQkUXwqC9y2bU7mPuYuNCWjXWW7LrvRa6,24,0,0
14ci9UchfTf1PfXbtBQ4FMYN4QRphUmfQK,24,0,0
13vHWR3iLsHeYwT42RnuKYNBoVPrKKZgRv,24,0,0
12bsmZbp7b5tFjz7XkP7hWcMoZ3ELpkbLj,24,0,0
1HDPjgw7P7VRLKRD8gVE9CdCfrYTuTPQjv,24,0,0
16qjebDwoUBiMvs1Fb7xW98YM9385weDdV,24,0,0
14RYBpPR7gnqiDmiYMUC2fHh4MRX6CP4Vr,24,0,0
1MnjjaWobgY9hs7DBa2CxE6vBiRyhgwa1S,24,0,0
1DyuSJyvRYygf9XtacNF3zkRm2TrJ6ua7Q,24,0,0
1DyXpQESp9Q4hpe3mTEnk9NqDnaBSt1A5s,24,0,0
1MTKZNRMEJwGn31h5zHaSkPoacACVPw8wi,24,0,0
1M4oTMUFyApy8GWP9DXrZ1SrLG9sK8NT7x,24,0,0
164P4c7RGzKjp3sKymJaTbYTKWappwgUdu,24,0,0
14oBPFqEEGZRPGtgtFJWzQ8Yv3CH4uxBgy,24,0,0
13VUAnXyEXPftNkTrsQWpdvnjsuvY97x5g,24,0,0
1NbYbxk3NwcuPRmQHjEzf9o45p9yuS3HLj,24,0,0
1KumbRsTcA6UNqU2MHEfqEFnAZYU3w3izR,24,0,0
32mtwXPdRxUvYbGfQYwS477FxcFcc9Z9Uy,24,0,0
36jC5ks8zovFy4EZctTgnLLxcGYtpajkLa,24,0,0
3Eu3Ez3MJZYDJsqXHg6ykcGsQvBNpVfEoE,24,0,0
32LLBzE2MXA1emD1sNyNtURWMw6m83dZxs,24,0,0
13mjA6297uFp5NC7ipwiTJKKu95MC5omfH,24,0,0
16A9eKuZ58sTMQZpKVKfkDpeH6fyECr2rn,24,0,0
1PYVHn7WNsSEW8qfp9Upj9QX9bfmJTc18g,24,1,0
1CYjSbRqPwwKk2VQdHUKR6PiVxr9yfJ2Ua,24,0,0
1PLGaepHpKvhTGeiUBDWC7MC4HCqGuMTyv,24,0,0
159vkyf45cX5ap2JG8MF75fZRtQcuw3Ab1,24,0,0
1Lr4jcE2H4R8cp73qx9RGutKN3AjUiHtQS,24,0,0
19FD46FAT5USGCPypHHhmV2VT5xzYTT1bq,24,0,0
17mEJVndonsqkFYuo1Mz2spW26XgXqHiJj,24,0,0
186dcyLvoHt1dmTq5FcG9ckNqWSDR6rfz8,24,0,0
1ApVeDk1KFK83UqKvPeWfxYN2jUwP86Rzz,24,0,0
1755EXSRRQEGXftSxvEQjxAsJU4noojGTn,24,0,0
17wSCfT8e2e2p3SVDwtNSz1SeSyUN4y5pm,24,0,0
1ASZNZr2LR3i3YGYA53jqTMfSTuzGssKWG,24,0,0
18YnzywtUWxz4Hy32MCjKGJ2Dm99gicuz2,24,0,0
13wznCBvASBwu3RkJDqw43HPTZNCUJHbbM,24,0,0
3Fq28aWZf5SCF6VbhPZf9X33XPGS833mKS,24,0,0
3M1XKJMYxeKbdmLgwWWi7TPNtSuVKqEsJN,24,0,0
1E3wh7L56iWS6czRyDMvB3R24hoHRAiuD9,24,0,0
196JNYLHjPmkQenptgbdp3xa8qTMDoSxHa,24,0,0
146NyBpudx1B9QE3KRNKffu96UrGeSMeFA,24,0,0
1MhAuWWUAJNX3CrggCnRkH5e6vzrHNMk2T,24,0,0
18mKWafSu45z6CAuCdHUVJTudTDTqwEW8P,24,0,0
112iGonbVgTZJXSFMRiFZZj6QjwM87GgSq,24,0,0
1BjZYFDzWTf76Vgtfdug3UUF1ymZ9g9JBZ,24,0,0
1LsACg56RsVLkEp1AZtCA2JE7DbfE4BEUc,24,0,0
1DfxgPDA59n7gKdVeMK7FSU7Mj9LxVXwFX,24,0,0
1MeXqP27zeCB7RWQgqiokpE25B73wPzVLn,24,0,0
1LvEWGCrPBMvM9acyzEdEHryZFTELgewqR,24,0,0
1HAqzK6r2nsK2n2VaxnzC8T3LfQsxaJTJn,24,0,0
1B4qZ7PKcNVPEP6mSZCDSEnEi3kVGggxQZ,24,0,0
1BbwBNeX3Lz7YkxRD9C127xBRiEDbCsGUx,24,0,0
14pMcsEcPr4CCX7s7o68iiecp6DfeEatv9,24,0,0
17cRam6vu5PR6isMcQz1qhWVWuQuGzbhYd,24,0,0
1BdL6nNy7nppWGZWgEqgk7zXC2PGRyWd5Q,24,0,0
17Mwzeen4XQYY9VZgtUBC53g3yjDPENrc3,24,0,0
1C2VaSFRUY27sCa1w8oUF57vougp3cspbq,24,0,0
1EFT4oa6d4ULzBYNd4ma36G3XedXJmJ89Q,24,0,0
14Fmqwm4ktheD9EGjK1nPVW9cgkJhz5dMN,24,0,0
16ZC8D17Ss2FyghZFyrKNBTJYmrZY64tBF,24,0,0
1AxdtvPN2fG4V2Yzr8XqX2gHgsRZzW9eAP,24,0,0
138pWSddwCKLJKRnD7gzr2jme2Qe6G8pSX,24,0,0
1AEc2UiQv5WwGCZrPGiAu7ehuT6gpyWWhN,24,0,0
1JS8rub96coMoRRQ6tTCnZHLGLmwwnG8By,24,0,0
1PCFrodFYhN7w6CCr5Rw55tP8NvaAztDkV,24,0,1
1Ch47QrjxgJvEbFfeAfwDqwKeS9VxkiY4M,24,0,1
1Pz7MBxMVr4N8uCJYDrdo1nQtQCJXYcQdM,24,0,0
1MVbWFYMeHwPeMQcc5aqrWbyaFGCQS5rjk,24,0,0
13rNB5EJkw8cx98MmrJ2QQUFJMi6hk5ggH,24,0,0
1GzbJPhmEm1X4iDVND2ZLCNTnxM8q668LL,24,0,0
18crgNiZtBqX3dGgJEV8UEp1qDofh2qonQ,24,0,0
16zpGNd4919UMfFYt4SqhVmCjhnzpzeKRd,24,0,0
3Aegf1WeguV6ENEbmJsZZPKR46e4F2z37A,24,0,0
3G3ih6dC7UB92KusukDGWjnkZLZMXgUR5R,24,0,0
3DTHoKFMP4MvgW9fr6Sq4VJJExUxDxiMK5,24,0,0
33vv7aVWDjAcc6UsGK2mgTksJcM9oYemeK,24,0,0
3LA3PLYW5PZ2kwrUdrkrgU2UN5xdn9LdEV,24,0,0
38cMR4j4wRFcvRogFKTPER5oRLQmYEmuGK,24,0,0
3ApsVdMaXvCn58Ph5zxM9spTAMnSxZyS99,24,0,0
32LMTHzm8LChVe4n9ykbixT4TLvwFQNeK5,24,0,0
1HC8C7Y33Y7JDR7u9SnTAzpEeik3NBLowp,24,0,0
12ucu9bHLe2w2ahjibVtp3xmdcGkgUmX4A,24,0,0
17BymcHaGRbXGnEzR2m9woUYNf9FBPPJ2P,24,0,0
1KYXrw4Ftkmomfs4iyVXUSqQeRX75Unoi8,24,0,0
12jJZT4LdrBYKR8AheAjPHRnFwqsSDGeRY,24,0,0
1JXViACpU4w53D9Qyna6ThA7vTov3dVxir,24,0,0
33DCuFjhKxGvHmMDtWYPkrseZ2ip5aUWWY,24,0,0
34xgUocLRYytKFVjZq2zHJSrAJBGgJrpaZ,24,0,0
35QH4JM7uHHhs7EsaGAmtMwNic2XrfsByH,24,0,0
3NKtWW3GvTnemiEo4kx39JPMdbNHpicWG1,24,0,0
3DLkdngGVzJDyhRexLfokpJou3JYiGST1W,24,0,0
3G2YfcoG4hfKYQB66PzJmpgSGSzbZ9tx2k,24,0,0
13aJyBrsPBD8ug5rA68ijYnK8iiiaLcja1,24,0,0
13TbAUsLWPTUHxAR93uxX9HXsPLKdkZwWG,24,0,0
133p7bxZk3cg71r7XZvrK8sE2FijEtmCag,24,0,0
14RM4y7GrXcb3Wg2sQ24E2DiNaJSzzKstn,24,0,0
1CTgL4svUh7nJfcdYq9yiinpg5trSyz1iA,24,0,0
14wXrm49HxggbdQ6RGfWY8qghGEWhLA28K,24,0,0
1EbMkV38qnFUUb1Xyhxp68Vcb4Bp8z6JY3,24,0,0
1AxSi83XmEWtuZje39VXoo2GkVLtwTUefq,24,0,0
1cXLHK8Bo61nQW1q6sSEDLC8zKVUfhwaH,24,0,0
